# Quantenoptiklabor: Experiment Interferenz von einzelnen Photonen
# Messung vom 17.09.2008, 19:32 Uhr
# Datenaufnahme: jeder Messpunkt: 10* 1s
# Didaktik der Physik, Universität Erlangen
# Lab-User: P. Bronner


#Achsenbeschriftung:

#Weg[nm] Koinz Mittelwert [Hz] Standardabweichung[Hz]

4037	2915,6	86,19
4043	2673,1	69,31
4050	2563,8	78,43
4056	2421,2	74,92
4064	2211,7	96,08
4071	2088,8	90,10
4078	1830,1	76,86
4083	1674,1	173,04
4089	1463,6	103,01
4096	1331,7	66,66
4103	1129,1	75,14
4109	998,6	76,56
4117	899,1	74,68
4123	665,4	59,89
4129	557,3	39,73
4136	395,1	50,34
4143	328,9	74,12
4149	243,3	62,99
4156	180,2	39,78
4162	100,5	23,95
4170	58,1	16,71
4175	32,8	9,53
4182	29,3	7,99
4188	38,6	9,55
4196	66,1	23,79
4202	127,6	26,63
4209	184,4	33,33
4215	221,8	30,42
4222	385,5	55,13
4228	538,7	54,51
4234	619,7	49,63
4242	727,1	34,69
4247	887,5	108,33
4254	982,3	39,69
4261	1229,4	80,48
4268	1269,9	107,68
4274	1560,2	57,15
4280	1642,0	136,46
4288	1861,4	91,04
4293	2086,0	89,83
4301	2318,3	68,28
4306	2342,6	87,80
4312	2543,7	144,12
4319	2694,7	77,79
4327	2927,4	51,33
4333	3043,6	91,08
4340	3123,1	95,14
4346	3307,8	64,82
4353	3360,7	50,89
4360	3424,5	82,43
4366	3541,1	46,44
4371	3538,8	65,68
4379	3580,0	53,34
4385	3679,3	72,86
4392	3660,3	57,75
4398	3616,3	62,30
4406	3570,7	92,79
4412	3507,2	81,60
4419	3490,5	39,51
4426	3384,4	87,67
4432	3329,9	97,75
4438	3232,9	91,50
4445	2940,1	106,03
4452	3012,1	88,16
4458	2794,7	85,61
4463	2629,3	50,94
4470	2560,7	70,60
4476	2271,8	111,72
4484	2116,3	99,03
4490	1891,3	91,04
4497	1835,9	118,80
4504	1570,5	85,21
4509	1424,3	69,11
4516	1465,5	73,09
4522	1112,0	136,57
4529	959,0	62,33
4535	831,1	73,37
4542	681,2	43,45
4548	604,7	33,87
4555	401,6	64,67
4561	352,5	82,17
4567	236,5	36,56
4575	178,7	44,06
4581	115,7	18,90
4587	70,8	21,46
4594	54,2	7,84
4601	42,3	7,56
4608	47,4	11,89
4613	92,3	22,89
4619	110,6	24,20
4626	241,0	62,20
4633	259,0	56,73
4639	352,6	36,41
4645	499,8	55,23
4652	575,8	36,35
4658	706,5	53,01
4665	884,1	83,21
4671	1028,2	79,99
4677	1230,0	63,98
4684	1333,9	60,13
4691	1571,7	71,95
4697	1638,5	85,68
4703	1770,8	65,15
4710	1950,9	67,85
4716	2107,5	100,47
4724	2363,8	114,90
4730	2559,2	109,64
4736	2693,4	121,32
4742	2784,3	58,07
4750	2965,0	126,47
4755	3020,2	49,73
4761	3191,7	85,84
4768	3281,9	57,53
4774	3390,7	56,22
4782	3517,6	66,39
4786	3582,8	66,52
4793	3535,8	47,77
4800	3604,9	41,18
4806	3657,3	42,42
4813	3614,4	59,92
4819	3560,7	56,94
4825	3539,3	73,93
4831	3530,9	48,72
4839	3389,9	73,16
4843	3421,5	50,58
